112721,MINERVINO C,SUSQUEH,"SUSQUEHANNA FINANCIAL GROUP, LLLP",11-Jan-22
112722,SCHERWIN L,GOLDMAN,GOLDMAN SACHS & CO. LLC,16-Aug-07
112723,JONES C,SUMMCAP,Summit Capital Partners LLC,2-Mar-16
112731,HOTTOVY R,NEXTGENE,"Next Generation Equity Research, LLC",28-Feb-08
112742,WEISSMAN E,GOLDMAN,GOLDMAN SACHS & CO. LLC,28-Feb-06
112749,MATSON M,NEEDHAM,"NEEDHAM & COMPANY, LLC",31-Jan-22
112753,MISQUITH V,CRTCAP,"CREDIT CAPITAL FUNDING, LLC",30-May-16
112758,GRANGER B,STANFIN,Stanford Financial Group Company,29-Mar-06
112784,KRAVETS I,MABON,Mabon Securities Corp.,2-Mar-07
112786,HAMILTON W,WMJM,William J. Murphy & Co.,1-Sep-09
112787,O'CALLAGHAN S,NOMURAUS,"Nomura Securities International, Inc.",21-Jan-15
112789,HELLMAN J,SINGRES,Singular Research,21-Mar-16
112796,WEISS M,MAXIM,MAXIM GROUP LLC,6-May-10
112811,BU J,LEHMAN,LEHMAN BROTHERS INC.,31-Jan-07
112816,CONKLIN E,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,12-Jun-06
112817,CLARK M,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,11-Jun-12
112821,GRAHAM W,POINT,"PACIFIC POINT SECURITIES, LLC",9-Dec-15
112823,FERRANTI S,STEPHENS,STEPHENS,8-Nov-11
112831,LEE B,SIDOTI,"SIDOTI & COMPANY, LLC",30-Jun-08
112832,EILERTSEN/OLS,FEARNLEY,FEARNLEY SECURITIES,15-Feb-07
112838,CHAVEZ MARTIN F,LATINVES,"Latinamerica Investments, Inc.",13-Oct-11
112843,SCRIBNER S,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",6-Sep-18
112844,PAI R,MONTSEC,Montgomery Securities,2-Dec-08
112846,MARIANI L,MCDONALD,MCDONALD PARTNERS LLC,8-Feb-22
112847,MURPHY C,SIDOTI,"SIDOTI & COMPANY, LLC",9-Nov-11
112862,LEPINE/BRUNET,EXANE,EXANE SA,26-Jan-11
112876,CHUN C,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",27-Oct-10
112877,BAILEY M,BEAR,BEAR CREEK SECURITIES LLC,8-Mar-06
112908,KELLY R,SIDOTI,"SIDOTI & COMPANY, LLC",28-Apr-14
112911,DELABY G,SOGENED,"SG Americas Securities, LLC",14-May-18
112915,BAKAY B,SOUTH,"SHIELDS & COMPANY, INC.",17-Nov-05
112917,SCONCE W,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,29-Jun-12
112920,TONG O,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",26-Jan-22
112921,ALTEBRANDO S,SIDOTI,"SIDOTI & COMPANY, LLC",9-Dec-14
112937,SUNGUR A,SIDOTI,"SIDOTI & COMPANY, LLC",7-Nov-08
112945,BATROVIC D,DEACON,,29-Nov-10
112951,SCHULTHEIS/CO,BAKER,"BAKER TILLY CAPITAL, LLC",28-Apr-08
112956,DIMOVIC/PRADA,EXANE,EXANE SA,12-Apr-11
112957,"HARRIS, CFA D",GOLDMAN,GOLDMAN SACHS & CO. LLC,3-Feb-12
112963,KHURSHID Z,OLMSTEAD,"Olmstead Williams Communications, LLC",3-Dec-15
112967,BIEGELSEN L,WHEAT,"Wheat Capital Management, Inc.",13-Jan-22
112968,GLICK D,BUCK,BUCKLER SECURITIES LLC,23-Mar-17
112978,PARTIDA J,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",12-May-08
112979,HO W,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",29-Apr-11
112989,THARANI S,GOLDMAN,GOLDMAN SACHS & CO. LLC,3-Mar-15
112990,POLIDURA E,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",21-Apr-11
113001,PURKISS R,PIPER,PIPER SANDLER & CO.,26-Jan-18
113005,LEONARD/MARSH,FIRSANAL,First Analysis Securities Corporation,12-Dec-08
113013,HUANG L,MACQUARI,MACQUARIE CAPITAL (USA) INC.,11-Jan-22
113014,LOSEV G,WBETH,"William Blair & Company, L.L.C.",24-Apr-14
113023,CARVER M,SCOAST,Stephens Inc.,20-Feb-13
113024,MAMMONE C,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",22-Jun-11
113028,NOURI P,SIDOTI,"SIDOTI & COMPANY, LLC",2-May-07
113037,SONI A,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,8-Feb-22
113037,SONI A,WOODGUND,Wood Gundy Corp.,8-Feb-22
113038,CHANDIRAKANTH R,HALLUM,"B. Riley Securities, Inc.",26-Jan-07
113057,GURSKY J,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",2-Nov-07
113071,JIANG R,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",9-Mar-11
113079,JABS J,CRUTTEN,"Cruttendon & Co., LLC",24-Sep-08
113081,MARQUARDT A,EVERCO,EVERCORE GROUP L.L.C.,22-Jul-14
113084,GAUFFIN S,AROS,"AROS Capital Management, LLC",15-Mar-11
113085,PROWDA/DONNEL,WHEAT,"Wheat Capital Management, Inc.",4-Nov-05
113090,BUTT A,HALLUM,"B. Riley Securities, Inc.",28-Feb-07
113091,MAY T,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",11-Apr-06
113098,HARRIS T,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",10-Feb-10
113112,DEMPSEY N,FRCLAYSC,Barclays Capital Inc.,24-Jan-13
113116,SCOTCHER K,CAPELEUR,"Capel & O'Neill, Inc. d/b/a Cape Securities, Inc.",26-Jan-06
113118,SLATER G,CJSSECUR,"CJS Securities, Inc.",9-May-06
113125,RASMUSSEN E,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",5-Nov-21
113133,HSUEH G,FAHN,First Allied Holdings Inc.,4-Jan-11
113156,HORVERS C,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",18-Feb-22
113162,MORKEDAL F,CLARKY,"Clarksons Platou Securities, Inc.",27-Jan-22
113163,KLOCK B,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",23-Apr-21
113164,AMIN B,JEFFEREG,Jefferies LLC,9-Jun-21
113165,BURTON M,THEBENCH,"The Benchmark Company, LLC",2-Aug-18
113173,YANG B,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",18-May-11
113175,SCHUMAN S,BACHE,Prudential Bache Securities Inc.,19-Sep-06
113176,FOTHERINGHAM J,BURNS,BMO NESBITT BURNS SECURITIES LTD.,25-Jan-22
113177,MCCABE B,FAHN,First Allied Holdings Inc.,8-Feb-08
113182,KERN M,CANACCOR,CANACCORD GENUITY LLC,10-May-07
113189,LAING M,AVONDALE,"ACCESS INVESTMENTS, INC.",4-Oct-06
113213,MAIETTA J,NEEDHAM,"NEEDHAM & COMPANY, LLC",29-Apr-11
113219,DING D,SUSQUEH,"SUSQUEHANNA FINANCIAL GROUP, LLLP",3-Jun-10
113224,BOYLAN M,MCGINN,"McGinn, Smith & Co., Inc.",21-Jul-06
113228,MOBLEY/WONG,EDWARDS,"EDWARDS & SONS, INC.",10-Jan-06
113229,CHON C,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",27-Jan-12
113230,UHLMAN A,CLEVELAN,CLEVELAND RESEARCH COMPANY LLC,15-Sep-14
113231,UHLMAN/KOZNAR,MIDEST,"Midwest Research Securities, LLC",30-Nov-05
113240,THACKRAY B,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",9-Feb-11
113249,GAARD M,CARNEGIE,"CARNEGIE, INC.",8-Aug-14
113251,GUTMAN S,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,18-Jan-22
113259,RESEARCH DEPA,BURNS,BMO NESBITT BURNS SECURITIES LTD.,21-Feb-19
113260,RESEARCH DEPA,CANACCOR,CANACCORD GENUITY LLC,7-Jan-15
113261,RESEARCH DEPA,DESJARD,DESJARDINS SECURITIES INTERNATIONAL INC.,29-Oct-20
113266,RESEARCH DEPA,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",21-Oct-13
113269,RESEARCH M,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,30-Jul-20
113271,RESEARCH DEPA,RBCDOMIN,"RBC Capital Markets, LLC",20-Jan-22
113273,RESEARCH DEPA,BERN,"BERNARDI SECURITIES, INC.",15-Nov-21
113276,RESEARCH DEPA,TDSI,TD Securities (USA) LLC,7-May-15
113277,RESEARCH DEPA,FAHN,First Allied Holdings Inc.,7-May-14
113292,RESEARCH DEPA,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",7-Oct-19
113294,RESEARCH DEPA,DEACON,,14-Oct-15
113298,RESEARCH DEPA,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",25-Aug-11
113304,HARIHARAN G,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",7-May-21
113309,MIRONOV S,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,18-Apr-10
113313,GOLDFARB A,PIPER,PIPER SANDLER & CO.,2-Dec-21
113314,TOTI D,SUMMCAP,Summit Capital Partners LLC,9-Nov-21
113318,TAN M,GOLDMAN,GOLDMAN SACHS & CO. LLC,2-Apr-12
113324,URSU G,SPROTTSE,Sprott Securities Inc.,4-Feb-19
113333,HARGREAVES A,MCDONALD,MCDONALD PARTNERS LLC,6-Feb-20
113355,BROWNE B,CARISCO,CARLIN EQUITIES CORP.,26-May-06
113356,LEE A,BEAR,BEAR CREEK SECURITIES LLC,29-Mar-07
113382,MINCHAK M,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",3-Nov-21
113398,FARMER J,HASKETT,"Haskett & Co., Inc.",15-Feb-22
113409,BAYKO L,JOLSON,"Johnson Securities, Inc.",4-Nov-21
113410,CARRIER M,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",10-Jun-21
113415,MCSHANE K,GOLDMAN,GOLDMAN SACHS & CO. LLC,15-Dec-21
113417,WHITTEMORE R,SCOTT,"SCOTT JAMES GROUP, INC.",9-Aug-07
113418,PRATTAS P,ALTACORP,AltaCorp Capital (USA) Inc.,21-Jul-16
113420,GLOVER E,CANACCOR,CANACCORD GENUITY LLC,23-Feb-07
113421,ZABLE J,WJBCAP,"William Blair & Company, L.L.C.",17-Nov-11
113431,KELLER B,NORTHRES,,8-May-17
113432,LEBOWITZ D,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,9-Nov-21
113433,MANAKTALA K,BEAR,BEAR CREEK SECURITIES LLC,3-May-07
113434,COLES C,CANACCOR,CANACCORD GENUITY LLC,22-Feb-06
113441,SAWYER W,LEERINK,LEERINK PARTNERS LLC,9-May-07
113445,FELTIN C,MACQUARI,MACQUARIE CAPITAL (USA) INC.,19-Jul-16
113446,CARTER J,GOLDMAN,GOLDMAN SACHS & CO. LLC,3-May-07
113450,KESSLER/RASHT,PIPER,PIPER SANDLER & CO.,14-Feb-07
113459,SPAHR C,CLUSA,"CL King & Associates, Inc.",1-Nov-12
113460,HAYDAY N,GOLDMAN,GOLDMAN SACHS & CO. LLC,21-Feb-07
113461,LAHARIA P,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",14-May-07
113463,KILDE EVENSEN E,DNC,DNC SECURITIES CORPORATION,24-Aug-10
113480,FERNANDEZ S,GUGGEL,"Guggenheim Securities, LLC",31-Jan-22
113482,GARCIA D,EDWARDS,"EDWARDS & SONS, INC.",9-Aug-07
113500,MADHUKAR K,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",30-Apr-21
113505,TRUONG S,PIPER,PIPER SANDLER & CO.,26-Feb-07
113529,TILGHMAN R,BRILEY,"B. Riley Securities, Inc.",10-Sep-15
113550,GILMAN J,DREXEL,"DREXEL HAMILTON, LLC",14-Jan-15
113569,PHILLIPS B,FOXPITT,"Fox-Pitt Kelton, Inc.",31-Jan-08
113573,CIARMOLI M,ROBINSON,"ROBINSON & CO., INC.",7-Jan-22
113586,LODDEN G,DNC,DNC SECURITIES CORPORATION,30-Mar-11
113595,RESEARCH DEPA,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",6-Jan-22
113597,DU J,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,7-Mar-10
113617,GOLDMAN K,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",3-Feb-22
113618,NELSON M,MIZUSEC,Mizuho Securities USA LLC,9-Jan-12
113619,RESEARCH DEPA,MLGA,Merrill Lynch Government Securities Inc.,9-Aug-11
113626,HOWARD P,LANGEN,Langen McAlenney Incorporated,29-Jan-10
113630,SBASHNIG R,FAHN,First Allied Holdings Inc.,20-Feb-08
113631,BARRON A,JOLSON,"Johnson Securities, Inc.",30-Apr-07
113644,SHASHOUA Y,FOXPITT,"Fox-Pitt Kelton, Inc.",7-Nov-06
113646,THOMAS B,MCDONALD,MCDONALD PARTNERS LLC,4-Jan-22
113647,ZHANG M,HALLUM,"B. Riley Securities, Inc.",10-Nov-06
113675,MCKEEN D,MACQUARI,MACQUARIE CAPITAL (USA) INC.,5-Nov-10
113690,ALEXANDER N,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",16-Jun-15
113699,COLBERT S,CANACCOR,CANACCORD GENUITY LLC,22-Feb-08
113703,LEVINE S,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",17-Feb-06
113704,ANDERSEN J,BLAIR,"William Blair & Company, L.L.C.",18-Feb-22
113710,DAVIS J,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,24-Apr-07
113724,CARUTHERS J,JOHNRICE,"John Rice Securities, Inc.",3-Nov-16
113744,FELDMAN J,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",4-Feb-22
113752,GILBERT J,GOLDMAN,GOLDMAN SACHS & CO. LLC,9-Nov-06
113770,NAAH/BLOUNT,LEHMAN,LEHMAN BROTHERS INC.,23-Feb-06
113772,PIKUL C,MKEEGAN,,5-Mar-12
113788,CORNELL N,PACGROW,"Pacific Growth Equities, LLC",15-Aug-06
113789,MINTZ J,OLMSTEAD,"Olmstead Williams Communications, LLC",20-Aug-09
113801,DWELLE/MEWHIR,BAKER,"BAKER TILLY CAPITAL, LLC",20-Oct-06
113827,AHARON G,INFINIUM,"Infinium Securities, LLC",25-Aug-06
113830,LEUNG B,INFINIUM,"Infinium Securities, LLC",17-Aug-06
113831,SALAMON/LEUNG,INFINIUM,"Infinium Securities, LLC",8-Feb-06
113834,MCCARTHY J,INFINIUM,"Infinium Securities, LLC",12-Oct-06
113836,KWON-CASADO U,OLMSTEAD,"Olmstead Williams Communications, LLC",11-Sep-09
113837,SALAMON/KWON,INFINIUM,"Infinium Securities, LLC",9-Feb-06
113844,LOSKAMP T,JBEF,J.B. Hanauer & Co.,6-Feb-09
113845,LACAVA D,CANACCOR,CANACCORD GENUITY LLC,29-Oct-08
113848,DAVIES M,FAHN,First Allied Holdings Inc.,22-Feb-08
113859,HUANG L,NYGLOBAL,"New York Global Securities, Inc.",11-May-06
113862,LYND R,SIMMONS,Simmons & Company International,21-Jun-06
113866,FARNAM R,BOENNING,"Boenning & Scattergood, Inc.",8-Feb-22
113869,ASPESI C,BERN,"BERNARDI SECURITIES, INC.",14-Jan-15
113878,GLADING A,WOODGUND,Wood Gundy Corp.,25-May-06
113879,ADAMS D,JEFFEREG,Jefferies LLC,31-Jul-08
113881,JAIN S,LEHMAN,LEHMAN BROTHERS INC.,5-Mar-08
113891,GARDINER A,FRCLAYSC,Barclays Capital Inc.,2-May-14
113898,RESEARCH DEPA,GENUITYC,,12-Jan-10
113904,MAVRINAC D,JEFFEREG,Jefferies LLC,18-Dec-17
113915,GRABOW M,PIPER,PIPER SANDLER & CO.,15-Feb-06
113928,BUTLER C,SIDOTI,"SIDOTI & COMPANY, LLC",13-Aug-15
113930,PRIOR M,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",3-Aug-14
113935,FLECK S,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",20-Apr-07
113936,LEE A,CANACCOR,CANACCORD GENUITY LLC,31-Jan-22
113937,KAPLAN/LEE,PUNK,"Punk, Ziegel & Company, L.P.",25-May-06
113938,SANCHEZ/LEE,PUNK,"Punk, Ziegel & Company, L.P.",23-May-06
113939,MALANGA M,STANFIN,Stanford Financial Group Company,9-Apr-08
113942,EGAN D,LEHMAN,LEHMAN BROTHERS INC.,20-Feb-08
113946,WORONKA C,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",10-Feb-22
113949,HOINA S,CJSSECUR,"CJS Securities, Inc.",24-Apr-06
113952,KREMER J,CARISCO,CARLIN EQUITIES CORP.,21-Jun-07
113953,GOMMEL/ DOCTR,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",8-Aug-06
113956,HAWKINS R,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",15-Jun-10
113957,DOCTROW/ HAWK,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",25-Oct-06
113977,CHRISTODOULOU J,DAHLROSE,"Dahl & Melin, Inc.",14-Feb-06
113979,VUCENOVIC M,MIDEST,"Midwest Research Securities, LLC",27-Mar-09
113984,VITTAL V,ATLANEQU,"Atlanta Equity Securities, LLC",28-Jan-09
113990,DONOHUE M,BAKER,"BAKER TILLY CAPITAL, LLC",25-Sep-06
113999,KIM K,MONTSEC,Montgomery Securities,24-Nov-08
114000,BLANSETT C,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",5-Feb-13
114008,CHEN H,CICC,"CICC US SECURITIES, INC.",26-Apr-16
114017,CIPICCIA L,GOLDMAN,GOLDMAN SACHS & CO. LLC,24-Aug-20
114023,SARATHI V,TWPINDIA,Thomas Weisel Partners India LLC,2-Nov-07
114029,AFTAHI D,CRUTTEN,"Cruttendon & Co., LLC",3-Dec-21
114054,SHAW D,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",27-Mar-06
114056,KIM E,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",6-Nov-08
114061,HO A,WHEAT,"Wheat Capital Management, Inc.",30-Aug-07
114067,KILALEA D,RBCDOMIN,"RBC Capital Markets, LLC",13-Jun-16
114071,ADONDAKIS S,BACHE,Prudential Bache Securities Inc.,2-May-06
114072,LANIER P,MONTSEC,Montgomery Securities,17-May-07
114073,GINESKY B,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",29-Jan-08
114076,DAGNAN D,AVONDALE,"ACCESS INVESTMENTS, INC.",18-Feb-09
114110,ELLICH K,CRAIG,CRAIG-HALLUM CAPITAL GROUP LLC,7-Nov-19
114113,MANNES D,AVONDALE,"ACCESS INVESTMENTS, INC.",13-Dec-16
114114,DOLAN M,CRUTTEN,"Cruttendon & Co., LLC",11-Jun-13
114129,STIRLING T,BERN,"BERNARDI SECURITIES, INC.",26-Oct-20
114136,GAL R,BERN,"BERNARDI SECURITIES, INC.",1-Feb-22
114137,HEIKKINEN/CAR,PICKERIN,Pickering Energy Partners LLC,15-Feb-08
114148,HULSHOF M,TDSI,TD Securities (USA) LLC,29-Jul-13
114157,KAMALODINE S,BRILEY,"B. Riley Securities, Inc.",16-Dec-08
114163,MURPHY B,RTXSECS,"RAMIREZ & CO., INC.",1-Mar-16
114164,EDGECOMBE N,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",22-Oct-07
114172,NAPODANO J,ZACKSINV,"Zacks Investment Research, Inc.",9-Aug-11
114177,SMOLARZ S,SIDOTI,"SIDOTI & COMPANY, LLC",11-Mar-08
114179,GRASSANO J,BUCK,BUCKLER SECURITIES LLC,5-Nov-09
114188,FELDMAN B,GOLDMAN,GOLDMAN SACHS & CO. LLC,3-Mar-22
114224,HAWKINS/DOCTR,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",6-Nov-06
114225,OSBORNE J,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",20-Mar-14
114228,CAI H,GOLDMAN,GOLDMAN SACHS & CO. LLC,30-Apr-07
114229,BERENBAUM D,MKMPARTN,MKM Partners LLC,10-May-13
114233,MULLIKIN M,PIPER,PIPER SANDLER & CO.,31-Oct-07
114242,KUMAR S,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,26-Jul-13
114243,BARGER S,MCDONALD,MCDONALD PARTNERS LLC,10-Feb-22
114246,MANLEY M,ARNHOLDB,"Arnhold and S. Bleichroeder Advisers, LLC",30-Apr-08
114255,LOFF J,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,27-Apr-07
114263,YAP A,FRCLAYSC,Barclays Capital Inc.,30-Nov-15
114275,TOBIN M,DIGIOFF,"Digital Offering, LLC",11-May-15
114277,KLIM J,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,22-Jan-08
114280,MOORMAN R,SCOAST,Stephens Inc.,5-Jun-07
114281,RENNA M,NEPONSET,Neponset Valley Financial Partners,10-Sep-08
114283,SEDLAK S,EDWARDS,"EDWARDS & SONS, INC.",22-Mar-06
114289,FORESI J,CANTORFZ,CANTOR FITZGERALD & CO.,1-Apr-20
114299,MCGAVER R,CAPSTONE,CAPSTONE PARTNERS,4-Dec-09
114308,WEST C,GRIFFMCB,Griffiths McBurney Corp.,21-Oct-13
114310,SALINSKY M,RBCDOMIN,"RBC Capital Markets, LLC",23-Feb-09
114319,SIEGENTHALER C,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",1-Feb-22
114321,MEHTA A,MCDONALD,MCDONALD PARTNERS LLC,30-Nov-06
114329,RATCLIFFE J,EVERCO,EVERCORE GROUP L.L.C.,20-Jan-22
114332,CHEN L,CANTORFZ,CANTOR FITZGERALD & CO.,2-Feb-22
114333,SUNG R,GENUITYC,,7-Jan-08
114335,DRISCOLL/ROBE,LEHMAN,LEHMAN BROTHERS INC.,26-Apr-07
114336,ARNOLD J,RBCDOMIN,"RBC Capital Markets, LLC",25-Jan-19
114342,GHAFFARI C,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,26-Apr-07
114343,SHIMAO M,BEAR,BEAR CREEK SECURITIES LLC,29-Jun-07
114370,CHOU M,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",13-Aug-09
114374,HELLER M,CLUSA,"CL King & Associates, Inc.",14-Jan-13
114375,CUSTER K,EDWARDS,"EDWARDS & SONS, INC.",15-Aug-07
114380,YONG A,MACQUARI,MACQUARIE CAPITAL (USA) INC.,10-May-19
114381,MAO A,SUSQUEH,"SUSQUEHANNA FINANCIAL GROUP, LLLP",24-Sep-10
114382,PARKER/HORNE,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",12-Apr-06
114383,MOLCHANOV P,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",4-Jan-22
114384,ANDREWS/MOLCH,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",28-Jan-09
114392,JU S,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,21-Feb-22
114393,JOHNSON K,MKEEGAN,,13-Mar-12
114394,MCMINN R,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",17-Mar-14
114395,SCHOLES C,ROBINSON,"ROBINSON & CO., INC.",10-Feb-22
114404,GEOGHEGAN M,BEAR,BEAR CREEK SECURITIES LLC,31-Oct-07
114422,OGILVIE S,HALLUM,"B. Riley Securities, Inc.",1-Oct-08
114423,ROSS D,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",5-Mar-21
114424,SYNESAEL C,KAUFBRO,,3-Mar-10
114428,BURNETT J,GARP,Goldman Sachs & Co. LLC,24-Jan-08
114431,CHOW S,MACQUARI,MACQUARIE CAPITAL (USA) INC.,17-May-11
114433,FISCHER B,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",31-Oct-08
114434,TIRON C,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",14-Sep-21
114440,SINDLER A,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",28-Mar-18
114448,TSAO D,HCWAIN,"H.C. Wainwright & Co., LLC",4-Feb-22
114449,YOUNG A,MACQUARI,MACQUARIE CAPITAL (USA) INC.,23-Mar-17
114459,OLSON M,PIPER,PIPER SANDLER & CO.,3-Mar-20
114463,KRESTELL M,MPARTNER,Morgan Stanley & Co. LLC,6-Dec-10
114472,NAJARIAN E,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",18-Jun-21
114475,KONIK R,JEFFEREG,Jefferies LLC,9-Feb-22
114487,CHAPGIER J,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",22-May-07
114495,RIZZO D,JEFFEREG,Jefferies LLC,29-Oct-21
114496,KUMAR A,BUCK,BUCKLER SECURITIES LLC,14-Feb-20
114512,PETERS W,FAHN,First Allied Holdings Inc.,8-Mar-07
114529,SCANNELL J,BERN,"BERNARDI SECURITIES, INC.",1-May-12
114541,CASSE L,MPARTNER,Morgan Stanley & Co. LLC,27-Apr-07
114543,CHOI J,BEAR,BEAR CREEK SECURITIES LLC,8-May-06
114544,REINER Y,FAHN,First Allied Holdings Inc.,2-Sep-14
114556,O'CARROLL/HAY,VIRGINIA,"B. Riley Wealth Advisors, Inc.",3-Feb-12
114593,"FLYNN, PH.D. T",GOLDMAN,GOLDMAN SACHS & CO. LLC,11-Aug-21
114594,MAI H,FIRSTALB,First Albany Capital Inc.,7-Dec-07
114595,ANDREWS/FREEM,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",20-Jan-09
114596,HORNE/PARKER,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",12-Apr-07
114609,"DAVIDES, CFA C",EFHUTTON,E.F. Hutton & Company LLC,2-Feb-22
114640,CHOPRA D,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,23-Dec-08
114652,GEORGES W,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",1-May-08
114655,GENOVA G,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",22-Apr-10
114656,O'DONNELL M,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",31-Jul-09
114669,MCDONALD P,AURIGA,AURIGA SECURITIES LLC,8-May-12
114670,ROARKE M,MCADAMS,"McAdams Wright Ragen, Inc.",6-Jul-10
114671,PRASAD T,SIDOTI,"SIDOTI & COMPANY, LLC",10-Jun-08
114678,NAM A,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",21-Nov-06
114701,HAMILTON D,RYANBECK,"Ryan Beck & Co., Inc.",6-Dec-06
114716,CONNORS R,BOENNING,"Boenning & Scattergood, Inc.",7-Feb-20
114718,CHEN J,TRIPOINT,,1-Jun-11
114726,SCOTT D,CLARKY,"Clarksons Platou Securities, Inc.",9-Jul-19
114732,BOYD T,MKMPARTN,MKM Partners LLC,5-Nov-10
114753,RESEARCH DEPA,SALMAN,SALMAN PARTNERS INC.,11-Dec-09
114769,BLACKMAN M,LEHMAN,LEHMAN BROTHERS INC.,21-Feb-08
114772,SOMERVILLE J,TDSI,TD Securities (USA) LLC,29-Oct-13
